@iot.id,@iot.selfLink,FeatureOfInterest@iot.navigationLink,Datastream@iot.navigationLink,phenomenonTime,resultTime,result,resultQuality,validTime,parameters,Commit@iot.navigationLink,ylabel
439140,https://istsos.org/v4/v1.1/Observations(439140),https://istsos.org/v4/v1.1/Observations(439140)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(439140)/Datastream,2023-01-01T06:10:00Z,2023-01-01T06:10:00Z,96.2,100,,,https://istsos.org/v4/v1.1/Observations(439140)/Commit(307),%
439141,https://istsos.org/v4/v1.1/Observations(439141),https://istsos.org/v4/v1.1/Observations(439141)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(439141)/Datastream,2023-01-01T06:20:00Z,2023-01-01T06:20:00Z,95.8,100,,,https://istsos.org/v4/v1.1/Observations(439141)/Commit(307),%
439142,https://istsos.org/v4/v1.1/Observations(439142),https://istsos.org/v4/v1.1/Observations(439142)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(439142)/Datastream,2023-01-01T06:30:00Z,2023-01-01T06:30:00Z,95.6,100,,,https://istsos.org/v4/v1.1/Observations(439142)/Commit(307),%
439143,https://istsos.org/v4/v1.1/Observations(439143),https://istsos.org/v4/v1.1/Observations(439143)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(439143)/Datastream,2023-01-01T06:40:00Z,2023-01-01T06:40:00Z,95.6,100,,,https://istsos.org/v4/v1.1/Observations(439143)/Commit(307),%
439144,https://istsos.org/v4/v1.1/Observations(439144),https://istsos.org/v4/v1.1/Observations(439144)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(439144)/Datastream,2023-01-01T06:50:00Z,2023-01-01T06:50:00Z,95.5,100,,,https://istsos.org/v4/v1.1/Observations(439144)/Commit(307),%
439145,https://istsos.org/v4/v1.1/Observations(439145),https://istsos.org/v4/v1.1/Observations(439145)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(439145)/Datastream,2023-01-01T07:00:00Z,2023-01-01T07:00:00Z,95.5,100,,,https://istsos.org/v4/v1.1/Observations(439145)/Commit(307),%
439146,https://istsos.org/v4/v1.1/Observations(439146),https://istsos.org/v4/v1.1/Observations(439146)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(439146)/Datastream,2023-01-01T07:10:00Z,2023-01-01T07:10:00Z,95.6,100,,,https://istsos.org/v4/v1.1/Observations(439146)/Commit(307),%
439147,https://istsos.org/v4/v1.1/Observations(439147),https://istsos.org/v4/v1.1/Observations(439147)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(439147)/Datastream,2023-01-01T07:20:00Z,2023-01-01T07:20:00Z,95.5,100,,,https://istsos.org/v4/v1.1/Observations(439147)/Commit(307),%
439148,https://istsos.org/v4/v1.1/Observations(439148),https://istsos.org/v4/v1.1/Observations(439148)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(439148)/Datastream,2023-01-01T07:30:00Z,2023-01-01T07:30:00Z,95.4,100,,,https://istsos.org/v4/v1.1/Observations(439148)/Commit(307),%
439149,https://istsos.org/v4/v1.1/Observations(439149),https://istsos.org/v4/v1.1/Observations(439149)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(439149)/Datastream,2023-01-01T07:40:00Z,2023-01-01T07:40:00Z,95.5,100,,,https://istsos.org/v4/v1.1/Observations(439149)/Commit(307),%
439150,https://istsos.org/v4/v1.1/Observations(439150),https://istsos.org/v4/v1.1/Observations(439150)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(439150)/Datastream,2023-01-01T07:50:00Z,2023-01-01T07:50:00Z,95.7,100,,,https://istsos.org/v4/v1.1/Observations(439150)/Commit(307),%
439151,https://istsos.org/v4/v1.1/Observations(439151),https://istsos.org/v4/v1.1/Observations(439151)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(439151)/Datastream,2023-01-01T08:00:00Z,2023-01-01T08:00:00Z,96.0,100,,,https://istsos.org/v4/v1.1/Observations(439151)/Commit(307),%
439152,https://istsos.org/v4/v1.1/Observations(439152),https://istsos.org/v4/v1.1/Observations(439152)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(439152)/Datastream,2023-01-01T08:10:00Z,2023-01-01T08:10:00Z,95.9,100,,,https://istsos.org/v4/v1.1/Observations(439152)/Commit(307),%
439153,https://istsos.org/v4/v1.1/Observations(439153),https://istsos.org/v4/v1.1/Observations(439153)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(439153)/Datastream,2023-01-01T08:20:00Z,2023-01-01T08:20:00Z,96.1,100,,,https://istsos.org/v4/v1.1/Observations(439153)/Commit(307),%
439154,https://istsos.org/v4/v1.1/Observations(439154),https://istsos.org/v4/v1.1/Observations(439154)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(439154)/Datastream,2023-01-01T08:30:00Z,2023-01-01T08:30:00Z,96.1,100,,,https://istsos.org/v4/v1.1/Observations(439154)/Commit(307),%
439155,https://istsos.org/v4/v1.1/Observations(439155),https://istsos.org/v4/v1.1/Observations(439155)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(439155)/Datastream,2023-01-01T08:40:00Z,2023-01-01T08:40:00Z,96.0,100,,,https://istsos.org/v4/v1.1/Observations(439155)/Commit(307),%
439156,https://istsos.org/v4/v1.1/Observations(439156),https://istsos.org/v4/v1.1/Observations(439156)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(439156)/Datastream,2023-01-01T08:50:00Z,2023-01-01T08:50:00Z,95.9,100,,,https://istsos.org/v4/v1.1/Observations(439156)/Commit(307),%
439157,https://istsos.org/v4/v1.1/Observations(439157),https://istsos.org/v4/v1.1/Observations(439157)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(439157)/Datastream,2023-01-01T09:00:00Z,2023-01-01T09:00:00Z,96.3,100,,,https://istsos.org/v4/v1.1/Observations(439157)/Commit(307),%
439158,https://istsos.org/v4/v1.1/Observations(439158),https://istsos.org/v4/v1.1/Observations(439158)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(439158)/Datastream,2023-01-01T09:10:00Z,2023-01-01T09:10:00Z,96.2,100,,,https://istsos.org/v4/v1.1/Observations(439158)/Commit(307),%
439159,https://istsos.org/v4/v1.1/Observations(439159),https://istsos.org/v4/v1.1/Observations(439159)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(439159)/Datastream,2023-01-01T09:20:00Z,2023-01-01T09:20:00Z,96.2,100,,,https://istsos.org/v4/v1.1/Observations(439159)/Commit(307),%
439160,https://istsos.org/v4/v1.1/Observations(439160),https://istsos.org/v4/v1.1/Observations(439160)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(439160)/Datastream,2023-01-01T09:30:00Z,2023-01-01T09:30:00Z,96.2,100,,,https://istsos.org/v4/v1.1/Observations(439160)/Commit(307),%
439161,https://istsos.org/v4/v1.1/Observations(439161),https://istsos.org/v4/v1.1/Observations(439161)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(439161)/Datastream,2023-01-01T09:40:00Z,2023-01-01T09:40:00Z,96.0,100,,,https://istsos.org/v4/v1.1/Observations(439161)/Commit(307),%
439162,https://istsos.org/v4/v1.1/Observations(439162),https://istsos.org/v4/v1.1/Observations(439162)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(439162)/Datastream,2023-01-01T09:50:00Z,2023-01-01T09:50:00Z,95.7,100,,,https://istsos.org/v4/v1.1/Observations(439162)/Commit(307),%
439163,https://istsos.org/v4/v1.1/Observations(439163),https://istsos.org/v4/v1.1/Observations(439163)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(439163)/Datastream,2023-01-01T10:00:00Z,2023-01-01T10:00:00Z,95.5,100,,,https://istsos.org/v4/v1.1/Observations(439163)/Commit(307),%
439164,https://istsos.org/v4/v1.1/Observations(439164),https://istsos.org/v4/v1.1/Observations(439164)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(439164)/Datastream,2023-01-01T10:10:00Z,2023-01-01T10:10:00Z,95.3,100,,,https://istsos.org/v4/v1.1/Observations(439164)/Commit(307),%
439165,https://istsos.org/v4/v1.1/Observations(439165),https://istsos.org/v4/v1.1/Observations(439165)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(439165)/Datastream,2023-01-01T10:20:00Z,2023-01-01T10:20:00Z,95.1,100,,,https://istsos.org/v4/v1.1/Observations(439165)/Commit(307),%
439166,https://istsos.org/v4/v1.1/Observations(439166),https://istsos.org/v4/v1.1/Observations(439166)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(439166)/Datastream,2023-01-01T10:30:00Z,2023-01-01T10:30:00Z,95.5,100,,,https://istsos.org/v4/v1.1/Observations(439166)/Commit(307),%
439167,https://istsos.org/v4/v1.1/Observations(439167),https://istsos.org/v4/v1.1/Observations(439167)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(439167)/Datastream,2023-01-01T10:40:00Z,2023-01-01T10:40:00Z,95.3,100,,,https://istsos.org/v4/v1.1/Observations(439167)/Commit(307),%
439168,https://istsos.org/v4/v1.1/Observations(439168),https://istsos.org/v4/v1.1/Observations(439168)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(439168)/Datastream,2023-01-01T10:50:00Z,2023-01-01T10:50:00Z,95.5,100,,,https://istsos.org/v4/v1.1/Observations(439168)/Commit(307),%
439169,https://istsos.org/v4/v1.1/Observations(439169),https://istsos.org/v4/v1.1/Observations(439169)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(439169)/Datastream,2023-01-01T11:00:00Z,2023-01-01T11:00:00Z,95.7,100,,,https://istsos.org/v4/v1.1/Observations(439169)/Commit(307),%
439170,https://istsos.org/v4/v1.1/Observations(439170),https://istsos.org/v4/v1.1/Observations(439170)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(439170)/Datastream,2023-01-01T11:10:00Z,2023-01-01T11:10:00Z,95.7,100,,,https://istsos.org/v4/v1.1/Observations(439170)/Commit(307),%
439171,https://istsos.org/v4/v1.1/Observations(439171),https://istsos.org/v4/v1.1/Observations(439171)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(439171)/Datastream,2023-01-01T11:20:00Z,2023-01-01T11:20:00Z,95.3,100,,,https://istsos.org/v4/v1.1/Observations(439171)/Commit(307),%
439172,https://istsos.org/v4/v1.1/Observations(439172),https://istsos.org/v4/v1.1/Observations(439172)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(439172)/Datastream,2023-01-01T11:30:00Z,2023-01-01T11:30:00Z,95.5,100,,,https://istsos.org/v4/v1.1/Observations(439172)/Commit(307),%
439173,https://istsos.org/v4/v1.1/Observations(439173),https://istsos.org/v4/v1.1/Observations(439173)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(439173)/Datastream,2023-01-01T11:40:00Z,2023-01-01T11:40:00Z,96.1,100,,,https://istsos.org/v4/v1.1/Observations(439173)/Commit(307),%
439174,https://istsos.org/v4/v1.1/Observations(439174),https://istsos.org/v4/v1.1/Observations(439174)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(439174)/Datastream,2023-01-01T11:50:00Z,2023-01-01T11:50:00Z,96.0,100,,,https://istsos.org/v4/v1.1/Observations(439174)/Commit(307),%
439175,https://istsos.org/v4/v1.1/Observations(439175),https://istsos.org/v4/v1.1/Observations(439175)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(439175)/Datastream,2023-01-01T12:00:00Z,2023-01-01T12:00:00Z,95.8,100,,,https://istsos.org/v4/v1.1/Observations(439175)/Commit(307),%
439176,https://istsos.org/v4/v1.1/Observations(439176),https://istsos.org/v4/v1.1/Observations(439176)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(439176)/Datastream,2023-01-01T12:10:00Z,2023-01-01T12:10:00Z,96.0,100,,,https://istsos.org/v4/v1.1/Observations(439176)/Commit(307),%
439177,https://istsos.org/v4/v1.1/Observations(439177),https://istsos.org/v4/v1.1/Observations(439177)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(439177)/Datastream,2023-01-01T12:20:00Z,2023-01-01T12:20:00Z,96.3,100,,,https://istsos.org/v4/v1.1/Observations(439177)/Commit(307),%
439178,https://istsos.org/v4/v1.1/Observations(439178),https://istsos.org/v4/v1.1/Observations(439178)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(439178)/Datastream,2023-01-01T12:30:00Z,2023-01-01T12:30:00Z,96.4,100,,,https://istsos.org/v4/v1.1/Observations(439178)/Commit(307),%
439179,https://istsos.org/v4/v1.1/Observations(439179),https://istsos.org/v4/v1.1/Observations(439179)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(439179)/Datastream,2023-01-01T12:40:00Z,2023-01-01T12:40:00Z,96.2,100,,,https://istsos.org/v4/v1.1/Observations(439179)/Commit(307),%
439180,https://istsos.org/v4/v1.1/Observations(439180),https://istsos.org/v4/v1.1/Observations(439180)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(439180)/Datastream,2023-01-01T12:50:00Z,2023-01-01T12:50:00Z,96.1,100,,,https://istsos.org/v4/v1.1/Observations(439180)/Commit(307),%
439181,https://istsos.org/v4/v1.1/Observations(439181),https://istsos.org/v4/v1.1/Observations(439181)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(439181)/Datastream,2023-01-01T13:00:00Z,2023-01-01T13:00:00Z,96.2,100,,,https://istsos.org/v4/v1.1/Observations(439181)/Commit(307),%
439182,https://istsos.org/v4/v1.1/Observations(439182),https://istsos.org/v4/v1.1/Observations(439182)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(439182)/Datastream,2023-01-01T13:10:00Z,2023-01-01T13:10:00Z,96.3,100,,,https://istsos.org/v4/v1.1/Observations(439182)/Commit(307),%
439183,https://istsos.org/v4/v1.1/Observations(439183),https://istsos.org/v4/v1.1/Observations(439183)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(439183)/Datastream,2023-01-01T13:20:00Z,2023-01-01T13:20:00Z,96.3,100,,,https://istsos.org/v4/v1.1/Observations(439183)/Commit(307),%
